startStationId,starthour,startTripCount,hour
70,2014-01-10 21:00:00,3,21
70,2014-01-11 10:00:00,1,10
70,2014-01-11 11:00:00,1,11
70,2014-01-11 12:00:00,4,12
70,2014-01-11 19:00:00,1,19
70,2014-01-11 20:00:00,1,20
70,2014-01-11 21:00:00,2,21
70,2014-01-12 03:00:00,1,3
70,2014-01-12 06:00:00,2,6
70,2014-01-12 08:00:00,1,8
70,2014-01-12 09:00:00,2,9
70,2014-01-12 10:00:00,3,10
70,2014-01-12 11:00:00,3,11
70,2014-01-12 12:00:00,1,12
70,2014-01-12 13:00:00,3,13
70,2014-01-12 14:00:00,3,14
70,2014-01-12 17:00:00,2,17
70,2014-01-13 03:00:00,1,3
70,2014-01-13 05:00:00,1,5
70,2014-01-13 06:00:00,4,6
70,2014-01-13 07:00:00,21,7
70,2014-01-13 08:00:00,25,8
70,2014-01-13 09:00:00,14,9
70,2014-01-13 10:00:00,2,10
70,2014-01-13 12:00:00,1,12
70,2014-01-13 13:00:00,2,13
70,2014-01-13 14:00:00,1,14
70,2014-01-13 15:00:00,2,15
70,2014-01-13 17:00:00,13,17
70,2014-01-13 18:00:00,6,18
70,2014-01-13 19:00:00,4,19
70,2014-01-14 05:00:00,1,5
70,2014-01-14 06:00:00,3,6
70,2014-01-14 07:00:00,19,7
70,2014-01-14 08:00:00,18,8
70,2014-01-14 09:00:00,10,9
70,2014-01-14 10:00:00,3,10
70,2014-01-14 11:00:00,4,11
70,2014-01-14 15:00:00,2,15
70,2014-01-14 16:00:00,1,16
70,2014-01-14 17:00:00,4,17
70,2014-01-14 18:00:00,3,18
70,2014-01-14 19:00:00,3,19
70,2014-01-14 20:00:00,3,20
70,2014-01-14 22:00:00,1,22
70,2014-01-15 05:00:00,1,5
70,2014-01-15 06:00:00,3,6
70,2014-01-15 07:00:00,13,7
70,2014-01-15 08:00:00,27,8
70,2014-01-15 09:00:00,9,9
70,2014-01-15 10:00:00,4,10
70,2014-01-15 11:00:00,4,11
70,2014-01-15 12:00:00,2,12
70,2014-01-15 13:00:00,3,13
70,2014-01-15 14:00:00,2,14
70,2014-01-15 15:00:00,3,15
70,2014-01-15 16:00:00,2,16
70,2014-01-15 17:00:00,8,17
70,2014-01-15 18:00:00,3,18
70,2014-01-15 19:00:00,3,19
70,2014-01-15 21:00:00,1,21
70,2014-01-15 22:00:00,3,22
70,2014-01-16 06:00:00,4,6
70,2014-01-16 07:00:00,17,7
70,2014-01-16 08:00:00,28,8
70,2014-01-16 09:00:00,8,9
70,2014-01-16 10:00:00,4,10
70,2014-01-16 11:00:00,2,11
70,2014-01-16 12:00:00,1,12
70,2014-01-16 13:00:00,1,13
70,2014-01-16 14:00:00,1,14
70,2014-01-16 15:00:00,1,15
70,2014-01-16 16:00:00,4,16
70,2014-01-16 17:00:00,6,17
70,2014-01-16 18:00:00,6,18
70,2014-01-16 19:00:00,7,19
70,2014-01-16 20:00:00,1,20
70,2014-01-16 21:00:00,1,21
70,2014-01-16 23:00:00,1,23
70,2014-01-17 06:00:00,2,6
70,2014-01-17 07:00:00,17,7
70,2014-01-17 08:00:00,9,8
70,2014-01-17 09:00:00,6,9
70,2014-01-17 11:00:00,3,11
70,2014-01-17 12:00:00,4,12
70,2014-01-17 13:00:00,1,13
70,2014-01-17 15:00:00,1,15
70,2014-01-17 16:00:00,2,16
70,2014-01-17 17:00:00,4,17
70,2014-01-17 18:00:00,5,18
70,2014-01-17 19:00:00,3,19
70,2014-01-17 21:00:00,1,21
70,2014-01-18 08:00:00,1,8
70,2014-01-18 09:00:00,2,9
70,2014-01-18 10:00:00,2,10
70,2014-01-18 11:00:00,1,11
70,2014-01-18 14:00:00,1,14
70,2014-01-18 16:00:00,1,16
70,2014-01-18 18:00:00,1,18
70,2014-01-19 10:00:00,2,10
70,2014-01-19 11:00:00,1,11
70,2014-01-19 12:00:00,1,12
70,2014-01-19 14:00:00,1,14
70,2014-01-19 16:00:00,1,16
70,2014-01-19 19:00:00,2,19
70,2014-01-19 20:00:00,1,20
70,2014-01-20 07:00:00,5,7
70,2014-01-20 08:00:00,9,8
70,2014-01-20 09:00:00,9,9
70,2014-01-20 10:00:00,1,10
70,2014-01-20 12:00:00,2,12
70,2014-01-20 14:00:00,1,14
70,2014-01-20 15:00:00,2,15
70,2014-01-20 16:00:00,1,16
70,2014-01-20 17:00:00,6,17
70,2014-01-20 19:00:00,1,19
70,2014-01-20 20:00:00,2,20
70,2014-01-21 06:00:00,5,6
70,2014-01-21 07:00:00,16,7
70,2014-01-21 08:00:00,21,8
70,2014-01-21 09:00:00,8,9
70,2014-01-21 10:00:00,5,10
70,2014-01-21 11:00:00,2,11
70,2014-01-21 12:00:00,1,12
70,2014-01-21 13:00:00,2,13
70,2014-01-21 14:00:00,1,14
70,2014-01-21 15:00:00,2,15
70,2014-01-21 16:00:00,1,16
70,2014-01-21 17:00:00,12,17
70,2014-01-21 18:00:00,3,18
70,2014-01-21 19:00:00,7,19
70,2014-01-21 21:00:00,1,21
70,2014-01-22 00:00:00,1,0
70,2014-01-22 05:00:00,1,5
70,2014-01-22 06:00:00,3,6
70,2014-01-22 07:00:00,16,7
70,2014-01-22 08:00:00,23,8
70,2014-01-22 09:00:00,11,9
70,2014-01-22 10:00:00,2,10
70,2014-01-22 11:00:00,2,11
70,2014-01-22 12:00:00,1,12
70,2014-01-22 13:00:00,1,13
70,2014-01-22 14:00:00,1,14
70,2014-01-22 15:00:00,1,15
70,2014-01-22 16:00:00,1,16
70,2014-01-22 17:00:00,8,17
70,2014-01-22 18:00:00,6,18
70,2014-01-22 19:00:00,4,19
70,2014-01-22 20:00:00,3,20
70,2014-01-22 21:00:00,1,21
70,2014-01-22 22:00:00,5,22
70,2014-01-23 06:00:00,6,6
70,2014-01-23 07:00:00,15,7
70,2014-01-23 08:00:00,14,8
70,2014-01-23 09:00:00,20,9
70,2014-01-23 10:00:00,5,10
70,2014-01-23 11:00:00,2,11
70,2014-01-23 12:00:00,1,12
70,2014-01-23 13:00:00,1,13
70,2014-01-23 14:00:00,3,14
70,2014-01-23 16:00:00,1,16
70,2014-01-23 17:00:00,10,17
70,2014-01-23 18:00:00,5,18
70,2014-01-23 19:00:00,6,19
70,2014-01-23 21:00:00,1,21
70,2014-01-24 00:00:00,1,0
70,2014-01-24 06:00:00,5,6
70,2014-01-24 07:00:00,18,7
70,2014-01-24 08:00:00,20,8
70,2014-01-24 09:00:00,14,9
70,2014-01-24 10:00:00,4,10
70,2014-01-24 11:00:00,2,11
70,2014-01-24 12:00:00,1,12
70,2014-01-24 13:00:00,1,13
70,2014-01-24 14:00:00,1,14
70,2014-01-24 15:00:00,4,15
70,2014-01-24 16:00:00,2,16
70,2014-01-24 17:00:00,3,17
70,2014-01-24 18:00:00,4,18
70,2014-01-24 19:00:00,5,19
70,2014-01-24 20:00:00,1,20
70,2014-01-24 22:00:00,1,22
70,2014-01-25 06:00:00,1,6
70,2014-01-25 08:00:00,3,8
70,2014-01-25 11:00:00,2,11
70,2014-01-25 14:00:00,1,14
70,2014-01-25 15:00:00,1,15
70,2014-01-25 16:00:00,2,16
70,2014-01-25 18:00:00,1,18
70,2014-01-25 20:00:00,2,20
70,2014-01-25 22:00:00,1,22
70,2014-01-26 08:00:00,2,8
70,2014-01-26 10:00:00,4,10
70,2014-01-26 11:00:00,3,11
70,2014-01-26 12:00:00,2,12
70,2014-01-26 13:00:00,4,13
70,2014-01-26 16:00:00,1,16
70,2014-01-27 06:00:00,2,6
70,2014-01-27 07:00:00,17,7
70,2014-01-27 08:00:00,23,8
70,2014-01-27 09:00:00,3,9
70,2014-01-27 10:00:00,3,10
70,2014-01-27 11:00:00,5,11
70,2014-01-27 13:00:00,2,13
70,2014-01-27 16:00:00,4,16
70,2014-01-27 17:00:00,12,17
70,2014-01-27 18:00:00,6,18
70,2014-01-27 19:00:00,5,19
70,2014-01-27 22:00:00,3,22
70,2014-01-28 06:00:00,6,6
70,2014-01-28 07:00:00,13,7
70,2014-01-28 08:00:00,23,8
70,2014-01-28 09:00:00,7,9
70,2014-01-28 10:00:00,5,10
70,2014-01-28 12:00:00,1,12
70,2014-01-28 13:00:00,3,13
70,2014-01-28 14:00:00,1,14
70,2014-01-28 16:00:00,2,16
70,2014-01-28 17:00:00,5,17
70,2014-01-28 18:00:00,11,18
70,2014-01-28 19:00:00,2,19
70,2014-01-28 20:00:00,1,20
70,2014-01-28 21:00:00,1,21
70,2014-01-28 22:00:00,3,22
70,2014-01-28 23:00:00,1,23
70,2014-01-29 06:00:00,4,6
70,2014-01-29 07:00:00,14,7
70,2014-01-29 08:00:00,17,8
70,2014-01-29 09:00:00,13,9
70,2014-01-29 10:00:00,6,10
70,2014-01-29 13:00:00,1,13
70,2014-01-29 14:00:00,2,14
70,2014-01-29 16:00:00,4,16
70,2014-01-29 17:00:00,6,17
70,2014-01-29 18:00:00,5,18
70,2014-01-29 19:00:00,8,19
70,2014-01-29 20:00:00,1,20
70,2014-01-29 23:00:00,3,23
70,2014-01-30 06:00:00,3,6
70,2014-01-30 07:00:00,9,7
70,2014-01-30 08:00:00,18,8
70,2014-01-30 09:00:00,12,9
70,2014-01-30 10:00:00,2,10
70,2014-01-30 11:00:00,3,11
70,2014-01-30 12:00:00,1,12
70,2014-01-30 13:00:00,2,13
70,2014-01-30 16:00:00,3,16
70,2014-01-30 17:00:00,9,17
70,2014-01-30 18:00:00,5,18
70,2014-01-30 19:00:00,4,19
70,2014-01-30 20:00:00,6,20
70,2014-01-30 22:00:00,2,22
70,2014-01-30 23:00:00,1,23
70,2014-01-31 05:00:00,1,5
70,2014-01-31 06:00:00,1,6
70,2014-01-31 07:00:00,3,7
70,2014-01-31 08:00:00,15,8
70,2014-01-31 09:00:00,7,9
70,2014-01-31 10:00:00,10,10
70,2014-01-31 11:00:00,1,11
70,2014-01-31 12:00:00,1,12
70,2014-01-31 13:00:00,1,13
70,2014-01-31 14:00:00,2,14
70,2014-01-31 15:00:00,1,15
70,2014-01-31 16:00:00,2,16
70,2014-01-31 17:00:00,4,17
70,2014-01-31 18:00:00,3,18
70,2014-01-31 19:00:00,2,19
70,2014-01-31 20:00:00,1,20
70,2014-02-01 01:00:00,2,1
70,2014-02-01 09:00:00,1,9
70,2014-02-01 11:00:00,2,11
70,2014-02-01 12:00:00,3,12
70,2014-02-01 13:00:00,1,13
70,2014-02-01 16:00:00,1,16
70,2014-02-01 18:00:00,1,18
70,2014-02-02 16:00:00,1,16
70,2014-02-02 17:00:00,1,17
70,2014-02-02 18:00:00,2,18
70,2014-02-03 06:00:00,4,6
70,2014-02-03 07:00:00,14,7
70,2014-02-03 08:00:00,24,8
70,2014-02-03 09:00:00,13,9
70,2014-02-03 10:00:00,3,10
70,2014-02-03 11:00:00,1,11
70,2014-02-03 12:00:00,1,12
70,2014-02-03 13:00:00,1,13
70,2014-02-03 14:00:00,1,14
70,2014-02-03 16:00:00,5,16
70,2014-02-03 17:00:00,10,17
70,2014-02-03 18:00:00,8,18
70,2014-02-03 19:00:00,5,19
70,2014-02-03 20:00:00,2,20
70,2014-02-04 05:00:00,2,5
70,2014-02-04 06:00:00,2,6
70,2014-02-04 07:00:00,16,7
70,2014-02-04 08:00:00,25,8
70,2014-02-04 09:00:00,11,9
70,2014-02-04 10:00:00,2,10
70,2014-02-04 12:00:00,2,12
70,2014-02-04 14:00:00,1,14
70,2014-02-04 15:00:00,1,15
70,2014-02-04 16:00:00,2,16
70,2014-02-04 17:00:00,7,17
70,2014-02-04 18:00:00,7,18
70,2014-02-04 19:00:00,8,19
70,2014-02-04 20:00:00,1,20
70,2014-02-04 21:00:00,2,21
70,2014-02-04 22:00:00,1,22
70,2014-02-05 05:00:00,2,5
70,2014-02-05 06:00:00,4,6
70,2014-02-05 07:00:00,13,7
70,2014-02-05 08:00:00,23,8
70,2014-02-05 09:00:00,11,9
70,2014-02-05 10:00:00,4,10
70,2014-02-05 11:00:00,2,11
70,2014-02-05 12:00:00,2,12
70,2014-02-05 13:00:00,2,13
70,2014-02-05 16:00:00,2,16
70,2014-02-05 17:00:00,5,17
70,2014-02-05 18:00:00,9,18
70,2014-02-05 19:00:00,2,19
70,2014-02-05 21:00:00,1,21
70,2014-02-06 06:00:00,1,6
70,2014-02-06 07:00:00,4,7
70,2014-02-06 08:00:00,5,8
70,2014-02-06 09:00:00,2,9
70,2014-02-06 10:00:00,1,10
70,2014-02-06 13:00:00,1,13
70,2014-02-06 14:00:00,1,14
70,2014-02-06 17:00:00,4,17
70,2014-02-06 18:00:00,7,18
70,2014-02-06 19:00:00,6,19
70,2014-02-06 20:00:00,3,20
70,2014-02-06 23:00:00,1,23
70,2014-02-07 03:00:00,1,3
70,2014-02-07 06:00:00,5,6
70,2014-02-07 07:00:00,10,7
70,2014-02-07 08:00:00,18,8
70,2014-02-07 09:00:00,8,9
70,2014-02-07 10:00:00,2,10
70,2014-02-07 11:00:00,1,11
70,2014-02-07 12:00:00,1,12
70,2014-02-07 15:00:00,1,15
70,2014-02-07 17:00:00,5,17
70,2014-02-07 18:00:00,4,18
70,2014-02-07 19:00:00,4,19
70,2014-02-07 21:00:00,1,21
70,2014-02-08 08:00:00,1,8
70,2014-02-08 11:00:00,1,11
70,2014-02-08 13:00:00,1,13
70,2014-02-08 14:00:00,2,14
70,2014-02-08 19:00:00,1,19
70,2014-02-10 05:00:00,2,5
70,2014-02-10 06:00:00,3,6
70,2014-02-10 07:00:00,15,7
70,2014-02-10 08:00:00,18,8
70,2014-02-10 09:00:00,9,9
70,2014-02-10 10:00:00,2,10
70,2014-02-10 12:00:00,2,12
70,2014-02-10 13:00:00,1,13
70,2014-02-10 14:00:00,1,14
70,2014-02-10 16:00:00,1,16
70,2014-02-10 17:00:00,6,17
70,2014-02-10 18:00:00,9,18
70,2014-02-10 19:00:00,4,19
70,2014-02-10 20:00:00,2,20
70,2014-02-10 22:00:00,1,22
70,2014-02-11 00:00:00,1,0
70,2014-02-11 06:00:00,6,6
70,2014-02-11 07:00:00,13,7
70,2014-02-11 08:00:00,27,8
70,2014-02-11 09:00:00,6,9
70,2014-02-11 10:00:00,4,10
70,2014-02-11 12:00:00,1,12
70,2014-02-11 14:00:00,1,14
70,2014-02-11 16:00:00,3,16
70,2014-02-11 17:00:00,6,17
70,2014-02-11 18:00:00,5,18
70,2014-02-11 19:00:00,3,19
70,2014-02-11 20:00:00,2,20
70,2014-02-11 21:00:00,2,21
70,2014-02-11 22:00:00,2,22
70,2014-02-11 23:00:00,1,23
70,2014-02-12 06:00:00,3,6
70,2014-02-12 07:00:00,15,7
70,2014-02-12 08:00:00,27,8
70,2014-02-12 09:00:00,14,9
70,2014-02-12 11:00:00,1,11
70,2014-02-12 12:00:00,1,12
70,2014-02-12 15:00:00,1,15
70,2014-02-12 16:00:00,3,16
70,2014-02-12 17:00:00,3,17
70,2014-02-12 18:00:00,9,18
70,2014-02-12 19:00:00,3,19
70,2014-02-12 20:00:00,3,20
70,2014-02-12 21:00:00,1,21
70,2014-02-13 00:00:00,1,0
70,2014-02-13 06:00:00,4,6
70,2014-02-13 07:00:00,16,7
70,2014-02-13 08:00:00,19,8
70,2014-02-13 09:00:00,6,9
70,2014-02-13 10:00:00,1,10
70,2014-02-13 11:00:00,2,11
70,2014-02-13 12:00:00,4,12
70,2014-02-13 13:00:00,1,13
70,2014-02-13 14:00:00,1,14
70,2014-02-13 16:00:00,2,16
70,2014-02-13 17:00:00,2,17
70,2014-02-13 18:00:00,5,18
70,2014-02-13 19:00:00,6,19
70,2014-02-13 20:00:00,1,20
70,2014-02-13 21:00:00,1,21
70,2014-02-13 23:00:00,1,23
70,2014-02-14 06:00:00,4,6
70,2014-02-14 07:00:00,11,7
70,2014-02-14 08:00:00,14,8
70,2014-02-14 09:00:00,12,9
70,2014-02-14 10:00:00,4,10
70,2014-02-14 11:00:00,1,11
70,2014-02-14 13:00:00,1,13
70,2014-02-14 14:00:00,1,14
70,2014-02-14 16:00:00,2,16
70,2014-02-14 17:00:00,8,17
70,2014-02-14 18:00:00,4,18
70,2014-02-14 19:00:00,6,19
70,2014-02-14 22:00:00,2,22
70,2014-02-14 23:00:00,1,23
70,2014-02-15 08:00:00,1,8
70,2014-02-15 10:00:00,3,10
70,2014-02-15 13:00:00,2,13
70,2014-02-15 14:00:00,1,14
70,2014-02-15 17:00:00,1,17
70,2014-02-15 18:00:00,3,18
70,2014-02-16 09:00:00,1,9
70,2014-02-16 10:00:00,1,10
70,2014-02-16 11:00:00,3,11
70,2014-02-16 13:00:00,3,13
70,2014-02-16 14:00:00,3,14
70,2014-02-16 15:00:00,1,15
70,2014-02-16 18:00:00,1,18
70,2014-02-16 23:00:00,1,23
70,2014-02-17 08:00:00,8,8
70,2014-02-17 10:00:00,1,10
70,2014-02-17 14:00:00,2,14
70,2014-02-17 16:00:00,1,16
70,2014-02-17 17:00:00,2,17
70,2014-02-17 18:00:00,2,18
70,2014-02-18 06:00:00,3,6
70,2014-02-18 07:00:00,21,7
70,2014-02-18 08:00:00,17,8
70,2014-02-18 09:00:00,12,9
70,2014-02-18 10:00:00,5,10
70,2014-02-18 11:00:00,3,11
70,2014-02-18 14:00:00,1,14
70,2014-02-18 17:00:00,8,17
70,2014-02-18 18:00:00,3,18
70,2014-02-18 19:00:00,8,19
70,2014-02-18 20:00:00,1,20
70,2014-02-18 21:00:00,1,21
70,2014-02-18 22:00:00,1,22
70,2014-02-19 00:00:00,1,0
70,2014-02-19 06:00:00,2,6
70,2014-02-19 07:00:00,20,7
70,2014-02-19 08:00:00,22,8
70,2014-02-19 09:00:00,10,9
70,2014-02-19 10:00:00,2,10
70,2014-02-19 11:00:00,3,11
70,2014-02-19 12:00:00,3,12
70,2014-02-19 13:00:00,1,13
70,2014-02-19 16:00:00,2,16
70,2014-02-19 17:00:00,6,17
70,2014-02-19 18:00:00,11,18
70,2014-02-19 19:00:00,4,19
70,2014-02-19 20:00:00,1,20
70,2014-02-19 21:00:00,2,21
70,2014-02-20 06:00:00,1,6
70,2014-02-20 07:00:00,16,7
70,2014-02-20 08:00:00,22,8
70,2014-02-20 09:00:00,13,9
70,2014-02-20 11:00:00,2,11
70,2014-02-20 12:00:00,1,12
70,2014-02-20 13:00:00,1,13
70,2014-02-20 15:00:00,1,15
70,2014-02-20 16:00:00,1,16
70,2014-02-20 17:00:00,5,17
70,2014-02-20 18:00:00,6,18
70,2014-02-20 19:00:00,4,19
70,2014-02-20 20:00:00,2,20
70,2014-02-21 06:00:00,4,6
70,2014-02-21 07:00:00,14,7
70,2014-02-21 08:00:00,23,8
70,2014-02-21 09:00:00,17,9
70,2014-02-21 10:00:00,1,10
70,2014-02-21 11:00:00,3,11
70,2014-02-21 12:00:00,1,12
70,2014-02-21 13:00:00,1,13
70,2014-02-21 17:00:00,1,17
70,2014-02-21 18:00:00,6,18
70,2014-02-21 19:00:00,3,19
70,2014-02-21 21:00:00,1,21
70,2014-02-22 00:00:00,1,0
70,2014-02-22 01:00:00,1,1
70,2014-02-22 08:00:00,2,8
70,2014-02-22 10:00:00,2,10
70,2014-02-22 11:00:00,2,11
70,2014-02-22 16:00:00,2,16
70,2014-02-22 17:00:00,2,17
70,2014-02-22 18:00:00,2,18
70,2014-02-23 07:00:00,2,7
70,2014-02-23 10:00:00,2,10
70,2014-02-23 11:00:00,1,11
70,2014-02-23 14:00:00,1,14
70,2014-02-23 15:00:00,1,15
70,2014-02-24 04:00:00,1,4
70,2014-02-24 05:00:00,1,5
70,2014-02-24 06:00:00,4,6
70,2014-02-24 07:00:00,18,7
70,2014-02-24 08:00:00,15,8
70,2014-02-24 09:00:00,21,9
70,2014-02-24 10:00:00,3,10
70,2014-02-24 11:00:00,1,11
70,2014-02-24 12:00:00,1,12
70,2014-02-24 15:00:00,1,15
70,2014-02-24 16:00:00,1,16
70,2014-02-24 17:00:00,9,17
70,2014-02-24 18:00:00,11,18
70,2014-02-24 19:00:00,7,19
70,2014-02-24 20:00:00,1,20
70,2014-02-24 21:00:00,2,21
70,2014-02-25 05:00:00,1,5
70,2014-02-25 06:00:00,7,6
70,2014-02-25 07:00:00,19,7
70,2014-02-25 08:00:00,19,8
70,2014-02-25 09:00:00,11,9
70,2014-02-25 10:00:00,7,10
70,2014-02-25 11:00:00,1,11
70,2014-02-25 12:00:00,1,12
70,2014-02-25 13:00:00,1,13
70,2014-02-25 15:00:00,1,15
70,2014-02-25 16:00:00,2,16
70,2014-02-25 17:00:00,9,17
70,2014-02-25 18:00:00,6,18
70,2014-02-25 19:00:00,5,19
70,2014-02-25 20:00:00,2,20
70,2014-02-25 21:00:00,1,21
70,2014-02-25 22:00:00,1,22
70,2014-02-26 00:00:00,1,0
70,2014-02-26 05:00:00,2,5
70,2014-02-26 06:00:00,4,6
70,2014-02-26 07:00:00,5,7
70,2014-02-26 08:00:00,10,8
70,2014-02-26 09:00:00,5,9
70,2014-02-26 10:00:00,2,10
70,2014-02-26 16:00:00,1,16
70,2014-02-26 17:00:00,3,17
70,2014-02-26 19:00:00,2,19
70,2014-02-26 21:00:00,1,21
70,2014-02-27 06:00:00,4,6
70,2014-02-27 07:00:00,11,7
70,2014-02-27 08:00:00,36,8
70,2014-02-27 09:00:00,4,9
70,2014-02-27 10:00:00,5,10
70,2014-02-27 11:00:00,3,11
70,2014-02-27 12:00:00,1,12
70,2014-02-27 14:00:00,1,14
70,2014-02-27 15:00:00,1,15
70,2014-02-27 16:00:00,3,16
70,2014-02-27 17:00:00,7,17
70,2014-02-27 18:00:00,3,18
70,2014-02-27 19:00:00,5,19
70,2014-02-27 21:00:00,1,21
70,2014-02-28 06:00:00,3,6
70,2014-02-28 07:00:00,11,7
70,2014-02-28 08:00:00,20,8
70,2014-02-28 09:00:00,7,9
70,2014-02-28 12:00:00,1,12
70,2014-02-28 16:00:00,1,16
70,2014-02-28 17:00:00,3,17
70,2014-02-28 18:00:00,5,18
70,2014-02-28 19:00:00,3,19
77,2013-08-29 12:00:00,6,12
77,2013-08-29 13:00:00,3,13
77,2013-08-29 14:00:00,1,14
77,2013-08-29 15:00:00,3,15
77,2013-08-29 16:00:00,2,16
77,2013-08-29 17:00:00,9,17
77,2013-08-29 18:00:00,1,18
77,2013-08-29 19:00:00,1,19
77,2013-08-29 21:00:00,2,21
77,2013-08-29 22:00:00,1,22
77,2013-08-30 06:00:00,1,6
77,2013-08-30 08:00:00,1,8
77,2013-08-30 09:00:00,1,9
77,2013-08-30 10:00:00,2,10
77,2013-08-30 11:00:00,3,11
77,2013-08-30 12:00:00,5,12
77,2013-08-30 13:00:00,1,13
77,2013-08-30 14:00:00,2,14
77,2013-08-30 15:00:00,1,15
77,2013-08-30 16:00:00,4,16
77,2013-08-30 17:00:00,4,17
77,2013-08-30 18:00:00,2,18
77,2013-08-30 19:00:00,1,19
77,2013-08-30 20:00:00,1,20
77,2013-08-30 22:00:00,1,22
77,2013-08-31 11:00:00,2,11
77,2013-08-31 13:00:00,2,13
77,2013-08-31 14:00:00,1,14
77,2013-08-31 17:00:00,1,17
77,2013-08-31 18:00:00,2,18
77,2013-09-01 02:00:00,1,2
77,2013-09-01 06:00:00,1,6
77,2013-09-01 11:00:00,2,11
77,2013-09-01 13:00:00,5,13
77,2013-09-01 14:00:00,1,14
77,2013-09-01 15:00:00,1,15
77,2013-09-01 16:00:00,2,16
77,2013-09-01 17:00:00,1,17
77,2013-09-01 18:00:00,1,18
77,2013-09-01 22:00:00,1,22
77,2013-09-02 07:00:00,1,7
77,2013-09-02 08:00:00,1,8
77,2013-09-02 09:00:00,1,9
77,2013-09-02 10:00:00,2,10
77,2013-09-02 11:00:00,2,11
77,2013-09-02 13:00:00,1,13
77,2013-09-02 14:00:00,5,14
77,2013-09-02 15:00:00,2,15
77,2013-09-02 16:00:00,1,16
77,2013-09-02 17:00:00,3,17
77,2013-09-02 19:00:00,2,19
77,2013-09-02 20:00:00,1,20
77,2013-09-02 23:00:00,1,23
77,2013-09-03 00:00:00,2,0
77,2013-09-03 06:00:00,1,6
77,2013-09-03 07:00:00,1,7
77,2013-09-03 08:00:00,1,8
77,2013-09-03 09:00:00,3,9
77,2013-09-03 11:00:00,1,11
77,2013-09-03 12:00:00,3,12
77,2013-09-03 13:00:00,2,13
77,2013-09-03 14:00:00,1,14
77,2013-09-03 16:00:00,4,16
77,2013-09-03 17:00:00,1,17
77,2013-09-03 18:00:00,7,18
77,2013-09-04 01:00:00,1,1
77,2013-09-04 07:00:00,2,7
77,2013-09-04 09:00:00,2,9
77,2013-09-04 10:00:00,1,10
77,2013-09-04 11:00:00,2,11
77,2013-09-04 12:00:00,3,12
77,2013-09-04 13:00:00,4,13
77,2013-09-04 15:00:00,4,15
77,2013-09-04 16:00:00,1,16
77,2013-09-04 17:00:00,7,17
77,2013-09-04 18:00:00,1,18
77,2013-09-04 22:00:00,1,22
77,2013-09-05 06:00:00,1,6
77,2013-09-05 08:00:00,2,8
77,2013-09-05 09:00:00,1,9
77,2013-09-05 10:00:00,3,10
77,2013-09-05 12:00:00,1,12
77,2013-09-05 13:00:00,3,13
77,2013-09-05 14:00:00,4,14
77,2013-09-05 15:00:00,3,15
77,2013-09-05 16:00:00,2,16
77,2013-09-05 17:00:00,3,17
77,2013-09-05 18:00:00,2,18
77,2013-09-05 20:00:00,1,20
77,2013-09-05 21:00:00,1,21
77,2013-09-06 08:00:00,4,8
77,2013-09-06 09:00:00,1,9
77,2013-09-06 10:00:00,4,10
77,2013-09-06 11:00:00,1,11
77,2013-09-06 12:00:00,6,12
77,2013-09-06 13:00:00,5,13
77,2013-09-06 14:00:00,4,14
77,2013-09-06 15:00:00,4,15
77,2013-09-06 16:00:00,6,16
77,2013-09-06 17:00:00,3,17
77,2013-09-06 19:00:00,1,19
77,2013-09-06 20:00:00,1,20
77,2013-09-07 01:00:00,1,1
77,2013-09-07 08:00:00,2,8
77,2013-09-07 09:00:00,2,9
77,2013-09-07 12:00:00,3,12
77,2013-09-07 14:00:00,1,14
77,2013-09-07 17:00:00,1,17
77,2013-09-07 18:00:00,3,18
77,2013-09-07 20:00:00,2,20
77,2013-09-08 00:00:00,1,0
77,2013-09-08 07:00:00,1,7
77,2013-09-08 10:00:00,1,10
77,2013-09-08 13:00:00,6,13
77,2013-09-08 14:00:00,2,14
77,2013-09-08 18:00:00,3,18
77,2013-09-08 19:00:00,1,19
77,2013-09-08 21:00:00,4,21
77,2013-09-08 22:00:00,1,22
77,2013-09-09 07:00:00,1,7
77,2013-09-09 08:00:00,5,8
77,2013-09-09 09:00:00,2,9
77,2013-09-09 10:00:00,2,10
77,2013-09-09 11:00:00,1,11
77,2013-09-09 12:00:00,1,12
77,2013-09-09 13:00:00,4,13
77,2013-09-09 15:00:00,1,15
77,2013-09-09 16:00:00,1,16
77,2013-09-09 17:00:00,3,17
77,2013-09-09 18:00:00,5,18
77,2013-09-09 19:00:00,3,19
77,2013-09-09 20:00:00,1,20
77,2013-09-09 21:00:00,1,21
77,2013-09-10 08:00:00,5,8
77,2013-09-10 09:00:00,2,9
77,2013-09-10 10:00:00,1,10
77,2013-09-10 12:00:00,4,12
77,2013-09-10 13:00:00,1,13
77,2013-09-10 14:00:00,2,14
77,2013-09-10 15:00:00,1,15
77,2013-09-10 16:00:00,1,16
77,2013-09-10 17:00:00,6,17
77,2013-09-10 18:00:00,3,18
77,2013-09-10 19:00:00,3,19
77,2013-09-11 06:00:00,2,6
77,2013-09-11 08:00:00,4,8
77,2013-09-11 09:00:00,5,9
77,2013-09-11 10:00:00,2,10
77,2013-09-11 11:00:00,2,11
77,2013-09-11 12:00:00,2,12
77,2013-09-11 13:00:00,3,13
77,2013-09-11 14:00:00,1,14
77,2013-09-11 15:00:00,2,15
77,2013-09-11 16:00:00,1,16
