Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code,startStationId,endStationId,distance
6505,369,8/31/2013 8:01,2nd at Townsend,61,8/31/2013 8:07,Embarcadero at Folsom,51,565,Subscriber,94107.0,61,51,1440.0
7114,369,8/31/2013 15:31,2nd at Townsend,61,8/31/2013 15:37,2nd at Folsom,62,356,Customer,94105.0,61,62,746.0
7211,370,8/31/2013 16:30,Embarcadero at Sansome,60,8/31/2013 16:36,Clay at Battery,41,482,Customer,10023.0,60,41,1185.0
6894,374,8/31/2013 13:28,Paseo de San Antonio,7,8/31/2013 13:34,MLK Library,11,77,Subscriber,95112.0,7,11,366.0
6770,375,8/31/2013 12:21,Davis at Jackson,42,8/31/2013 12:27,Mechanics Plaza (Market at Battery),75,412,Subscriber,94127.0,42,75,737.0
7039,376,8/31/2013 14:43,Golden Gate at Polk,59,8/31/2013 14:49,South Van Ness at Market,66,473,Subscriber,94103.0,59,66,844.0
6583,378,8/31/2013 10:31,Post at Kearney,47,8/31/2013 10:38,Steuart at Market,74,376,Subscriber,94123.0,47,74,1065.0
6682,378,8/31/2013 11:32,Rengstorff Avenue / California Street,33,8/31/2013 11:38,San Antonio Caltrain Station,29,139,Customer,94539.0,33,29,1309.0
6614,382,8/31/2013 10:52,2nd at Folsom,62,8/31/2013 10:59,Post at Kearney,47,505,Customer,89448.0,62,47,825.0
7006,382,8/31/2013 14:22,San Jose Diridon Caltrain Station,2,8/31/2013 14:28,San Pedro Square,6,102,Subscriber,95126.0,2,6,1349.0
7398,382,8/31/2013 19:41,Market at 4th,76,8/31/2013 19:47,Market at Sansome,77,514,Subscriber,94117.0,76,77,535.0
6625,387,8/31/2013 11:05,Evelyn Park and Ride,30,8/31/2013 11:11,Mountain View Caltrain Station,28,139,Customer,94539.0,30,28,1040.0
6880,395,8/31/2013 13:22,Temporary Transbay Terminal (Howard at Beale),55,8/31/2013 13:28,5th at Howard,57,290,Subscriber,94103.0,55,57,1320.0
6508,400,8/31/2013 8:25,Powell at Post (Union Square),71,8/31/2013 8:32,Powell Street BART,39,476,Subscriber,94109.0,71,39,582.0
6881,407,8/31/2013 13:22,Temporary Transbay Terminal (Howard at Beale),55,8/31/2013 13:28,5th at Howard,57,357,Subscriber,94103.0,55,57,1320.0
6515,410,8/31/2013 8:52,Embarcadero at Folsom,51,8/31/2013 8:59,2nd at Townsend,61,565,Subscriber,94107.0,51,61,1440.0
6918,414,8/31/2013 13:40,San Francisco Caltrain 2 (330 Townsend),69,8/31/2013 13:47,5th at Howard,57,404,Customer,94107.0,69,57,1147.0
6884,431,8/31/2013 13:25,2nd at Townsend,61,8/31/2013 13:33,Townsend at 7th,65,520,Customer,,61,65,1534.0
7218,432,8/31/2013 16:31,Embarcadero at Sansome,60,8/31/2013 16:38,Embarcadero at Vallejo,48,268,Subscriber,94103.0,60,48,681.0
6660,436,8/31/2013 11:24,South Van Ness at Market,66,8/31/2013 11:32,San Francisco City Hall,58,322,Subscriber,94103.0,66,58,527.0
7083,439,8/31/2013 15:06,Redwood City Public Library,24,8/31/2013 15:13,Franklin at Maple,21,177,Subscriber,94063.0,24,21,423.0
7162,440,8/31/2013 15:55,Embarcadero at Bryant,54,8/31/2013 16:02,San Francisco Caltrain (Townsend at 4th),70,499,Customer,94107.0,54,70,1440.0
7163,443,8/31/2013 15:55,Embarcadero at Bryant,54,8/31/2013 16:02,San Francisco Caltrain (Townsend at 4th),70,393,Customer,2144.0,54,70,1440.0
7303,444,8/31/2013 17:29,Embarcadero at Sansome,60,8/31/2013 17:37,Davis at Jackson,42,600,Customer,,60,42,1003.0
7244,446,8/31/2013 16:50,5th at Howard,57,8/31/2013 16:58,Townsend at 7th,65,359,Customer,94107.0,57,65,1673.0
7418,446,8/31/2013 20:53,Grant Avenue at Columbus Avenue,73,8/31/2013 21:01,Market at Sansome,77,338,Subscriber,94131.0,73,77,1323.0
6491,453,8/31/2013 1:58,Howard at 2nd,63,8/31/2013 2:06,Powell Street BART,39,611,Customer,92612.0,63,39,1272.0
7167,453,8/31/2013 15:58,Powell at Post (Union Square),71,8/31/2013 16:06,Howard at 2nd,63,381,Subscriber,94108.0,71,63,1067.0
6511,457,8/31/2013 8:29,Embarcadero at Bryant,54,8/31/2013 8:37,Harry Bridges Plaza (Ferry Building),50,432,Customer,94105.0,54,50,1147.0
7100,459,8/31/2013 15:19,Post at Kearney,47,8/31/2013 15:27,Grant Avenue at Columbus Avenue,73,563,Customer,,47,73,1175.0
7270,459,8/31/2013 17:03,Market at 10th,67,8/31/2013 17:10,Market at 4th,76,536,Customer,,67,76,1546.0
6707,462,8/31/2013 11:49,Powell at Post (Union Square),71,8/31/2013 11:57,Washington at Kearney,46,529,Subscriber,94103.0,71,46,1149.0
7184,462,8/31/2013 16:11,South Van Ness at Market,66,8/31/2013 16:19,Powell Street BART,39,593,Customer,98101.0,66,39,1399.0
7351,463,8/31/2013 18:19,Embarcadero at Sansome,60,8/31/2013 18:27,Harry Bridges Plaza (Ferry Building),50,279,Customer,,60,50,1338.0
7168,466,8/31/2013 15:58,Powell at Post (Union Square),71,8/31/2013 16:06,Howard at 2nd,63,627,Subscriber,94108.0,71,63,1067.0
7417,472,8/31/2013 20:53,Grant Avenue at Columbus Avenue,73,8/31/2013 21:01,Market at Sansome,77,536,Subscriber,94131.0,73,77,1323.0
6700,480,8/31/2013 11:45,Mechanics Plaza (Market at Battery),75,8/31/2013 11:53,Steuart at Market,74,428,Customer,,75,74,564.0
6706,484,8/31/2013 11:49,Powell at Post (Union Square),71,8/31/2013 11:57,Washington at Kearney,46,281,Subscriber,94103.0,71,46,1149.0
6619,488,8/31/2013 10:58,Market at 4th,76,8/31/2013 11:07,Harry Bridges Plaza (Ferry Building),50,408,Subscriber,94114.0,76,50,1437.0
7249,490,8/31/2013 16:53,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 17:01,San Francisco Caltrain (Townsend at 4th),70,414,Customer,94105.0,68,70,1254.0
7230,496,8/31/2013 16:42,Paseo de San Antonio,7,8/31/2013 16:50,San Jose Diridon Caltrain Station,2,683,Subscriber,95126.0,7,2,1592.0
7112,499,8/31/2013 15:28,2nd at Townsend,61,8/31/2013 15:36,Embarcadero at Bryant,54,444,Subscriber,94105.0,61,54,849.0
6520,501,8/31/2013 9:05,Harry Bridges Plaza (Ferry Building),50,8/31/2013 9:13,Spear at Folsom,49,432,Subscriber,94105.0,50,49,834.0
7183,501,8/31/2013 16:11,South Van Ness at Market,66,8/31/2013 16:19,Powell Street BART,39,473,Customer,98101.0,66,39,1399.0
6637,506,8/31/2013 11:09,Civic Center BART (7th at Market),72,8/31/2013 11:17,Market at Sansome,77,315,Subscriber,94105.0,72,77,1492.0
7111,508,8/31/2013 15:28,2nd at Townsend,61,8/31/2013 15:36,Embarcadero at Bryant,54,616,Subscriber,94103.0,61,54,849.0
7200,509,8/31/2013 16:22,2nd at Townsend,61,8/31/2013 16:30,Market at Sansome,77,476,Customer,94107.0,61,77,1449.0
6646,510,8/31/2013 11:15,Howard at 2nd,63,8/31/2013 11:24,Post at Kearney,47,364,Subscriber,94105.0,63,47,606.0
7247,511,8/31/2013 16:53,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 17:01,San Francisco Caltrain (Townsend at 4th),70,430,Customer,94105.0,68,70,1254.0
7086,518,8/31/2013 15:07,Steuart at Market,74,8/31/2013 15:16,Mechanics Plaza (Market at Battery),75,270,Customer,97006.0,74,75,564.0
7199,518,8/31/2013 16:22,2nd at Townsend,61,8/31/2013 16:30,Market at Sansome,77,562,Customer,94107.0,61,77,1449.0
7301,524,8/31/2013 17:28,Embarcadero at Sansome,60,8/31/2013 17:37,Davis at Jackson,42,612,Customer,90024.0,60,42,1003.0
6512,528,8/31/2013 8:38,Civic Center BART (7th at Market),72,8/31/2013 8:47,Powell at Post (Union Square),71,629,Subscriber,94103.0,72,71,1148.0
6732,533,8/31/2013 11:55,Market at 10th,67,8/31/2013 12:04,San Francisco Caltrain (Townsend at 4th),70,377,Subscriber,94114.0,67,70,2672.0
6691,535,8/31/2013 11:36,South Van Ness at Market,66,8/31/2013 11:45,Market at 4th,76,444,Subscriber,94103.0,66,76,1818.0
6537,536,8/31/2013 9:28,2nd at Folsom,62,8/31/2013 9:37,Steuart at Market,74,360,Customer,20008.0,62,74,1409.0
7327,536,8/31/2013 17:57,Grant Avenue at Columbus Avenue,73,8/31/2013 18:05,Post at Kearney,47,593,Customer,,73,47,1175.0
6536,538,8/31/2013 9:28,2nd at Folsom,62,8/31/2013 9:37,Steuart at Market,74,561,Customer,20008.0,62,74,1409.0
6690,538,8/31/2013 11:35,Embarcadero at Sansome,60,8/31/2013 11:44,Harry Bridges Plaza (Ferry Building),50,520,Customer,94111.0,60,50,1338.0
6850,541,8/31/2013 13:10,Spear at Folsom,49,8/31/2013 13:19,San Francisco Caltrain 2 (330 Townsend),69,432,Subscriber,94105.0,49,69,1863.0
6919,544,8/31/2013 13:40,San Francisco Caltrain (Townsend at 4th),70,8/31/2013 13:49,Spear at Folsom,49,359,Subscriber,94105.0,70,49,1800.0
7421,544,8/31/2013 21:03,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 21:12,Spear at Folsom,49,477,Customer,,68,49,1302.0
6905,548,8/31/2013 13:31,Civic Center BART (7th at Market),72,8/31/2013 13:40,Townsend at 7th,65,373,Subscriber,94612.0,72,65,1524.0
6528,549,8/31/2013 9:14,Harry Bridges Plaza (Ferry Building),50,8/31/2013 9:23,Embarcadero at Bryant,54,441,Customer,94105.0,50,54,1147.0
6607,549,8/31/2013 10:47,Spear at Folsom,49,8/31/2013 10:56,Commercial at Montgomery,45,501,Customer,94105.0,49,45,1494.0
7353,551,8/31/2013 18:19,Embarcadero at Folsom,51,8/31/2013 18:29,Grant Avenue at Columbus Avenue,73,514,Subscriber,94133.0,51,73,1888.0
7422,552,8/31/2013 21:03,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 21:12,Spear at Folsom,49,269,Customer,,68,49,1302.0
6923,556,8/31/2013 13:42,Powell Street BART,39,8/31/2013 13:51,South Van Ness at Market,66,358,Subscriber,94127.0,39,66,1399.0
7072,556,8/31/2013 14:59,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 15:08,2nd at South Park,64,266,Customer,94107.0,68,64,1021.0
7300,556,8/31/2013 17:28,Embarcadero at Sansome,60,8/31/2013 17:37,Davis at Jackson,42,567,Customer,92124.0,60,42,1003.0
6649,559,8/31/2013 11:17,2nd at Townsend,61,8/31/2013 11:27,Harry Bridges Plaza (Ferry Building),50,565,Subscriber,94107.0,61,50,1995.0
6743,560,8/31/2013 12:01,Howard at 2nd,63,8/31/2013 12:10,Steuart at Market,74,378,Customer,53217.0,63,74,1135.0
6926,561,8/31/2013 13:46,Grant Avenue at Columbus Avenue,73,8/31/2013 13:55,Grant Avenue at Columbus Avenue,73,487,Customer,11106.0,73,73,0.0
7438,566,8/31/2013 22:17,Howard at 2nd,63,8/31/2013 22:27,5th at Howard,57,570,Customer,94107.0,63,57,887.0
6861,568,8/31/2013 13:12,Embarcadero at Vallejo,48,8/31/2013 13:21,Temporary Transbay Terminal (Howard at Beale),55,464,Subscriber,94103.0,48,55,1354.0
7159,574,8/31/2013 15:53,Embarcadero at Bryant,54,8/31/2013 16:02,San Francisco Caltrain (Townsend at 4th),70,368,Customer,2138.0,54,70,1440.0
6684,576,8/31/2013 11:33,Market at 10th,67,8/31/2013 11:42,Townsend at 7th,65,635,Customer,94102.0,67,65,1731.0
7105,576,8/31/2013 15:24,Grant Avenue at Columbus Avenue,73,8/31/2013 15:34,Market at Sansome,77,471,Customer,11106.0,73,77,1323.0
6805,577,8/31/2013 12:43,Palo Alto Caltrain Station,34,8/31/2013 12:53,Palo Alto Caltrain Station,34,257,Subscriber,94027.0,34,34,0.0
6860,577,8/31/2013 13:12,Embarcadero at Vallejo,48,8/31/2013 13:21,Temporary Transbay Terminal (Howard at Beale),55,290,Subscriber,94103.0,48,55,1354.0
7166,585,8/31/2013 15:56,Grant Avenue at Columbus Avenue,73,8/31/2013 16:06,Powell Street BART,39,563,Subscriber,94133.0,73,39,1841.0
7408,587,8/31/2013 20:03,San Jose Diridon Caltrain Station,2,8/31/2013 20:13,Paseo de San Antonio,7,102,Subscriber,95126.0,2,7,1592.0
6580,590,8/31/2013 10:31,2nd at Townsend,61,8/31/2013 10:41,2nd at Townsend,61,565,Customer,94107.0,61,61,0.0
7333,595,8/31/2013 18:05,Steuart at Market,74,8/31/2013 18:15,Washington at Kearney,46,591,Customer,33040.0,74,46,1111.0
6740,601,8/31/2013 12:00,Howard at 2nd,63,8/31/2013 12:10,Steuart at Market,74,626,Customer,53217.0,63,74,1135.0
6695,606,8/31/2013 11:40,Paseo de San Antonio,7,8/31/2013 11:50,San Jose Diridon Caltrain Station,2,657,Customer,95113.0,7,2,1592.0
6823,608,8/31/2013 12:58,Market at 4th,76,8/31/2013 13:08,Civic Center BART (7th at Market),72,530,Subscriber,94105.0,76,72,985.0
7034,615,8/31/2013 14:40,Harry Bridges Plaza (Ferry Building),50,8/31/2013 14:50,Embarcadero at Bryant,54,499,Customer,94107.0,50,54,1147.0
7321,616,8/31/2013 17:51,San Jose Diridon Caltrain Station,2,8/31/2013 18:01,Paseo de San Antonio,7,664,Customer,95113.0,2,7,1592.0
7322,617,8/31/2013 17:51,San Jose Diridon Caltrain Station,2,8/31/2013 18:01,Paseo de San Antonio,7,661,Customer,95113.0,2,7,1592.0
7192,619,8/31/2013 16:15,Market at 4th,76,8/31/2013 16:25,Harry Bridges Plaza (Ferry Building),50,417,Customer,94109.0,76,50,1437.0
6803,621,8/31/2013 12:43,Commercial at Montgomery,45,8/31/2013 12:53,Embarcadero at Bryant,54,501,Customer,94105.0,45,54,1827.0
7245,626,8/31/2013 16:51,Embarcadero at Bryant,54,8/31/2013 17:02,Harry Bridges Plaza (Ferry Building),50,629,Subscriber,94107.0,54,50,1147.0
7023,631,8/31/2013 14:34,Cowper at University,37,8/31/2013 14:44,University and Emerson,35,150,Customer,19803.0,37,35,581.0
7189,635,8/31/2013 16:14,Harry Bridges Plaza (Ferry Building),50,8/31/2013 16:24,Yerba Buena Center of the Arts (3rd @ Howard),68,394,Customer,91605.0,50,68,1651.0
7287,636,8/31/2013 17:16,Powell at Post (Union Square),71,8/31/2013 17:26,Steuart at Market,74,384,Subscriber,94109.0,71,74,1552.0
7410,637,8/31/2013 20:09,San Jose Diridon Caltrain Station,2,8/31/2013 20:19,San Jose City Hall,10,58,Subscriber,95112.0,2,10,1745.0
6703,641,8/31/2013 11:46,Market at Sansome,77,8/31/2013 11:57,Civic Center BART (7th at Market),72,274,Subscriber,94105.0,77,72,1492.0
7188,641,8/31/2013 16:14,Harry Bridges Plaza (Ferry Building),50,8/31/2013 16:24,Yerba Buena Center of the Arts (3rd @ Howard),68,324,Customer,91605.0,50,68,1651.0
7409,644,8/31/2013 20:09,San Jose Diridon Caltrain Station,2,8/31/2013 20:19,San Jose City Hall,10,61,Subscriber,95112.0,2,10,1745.0
6774,647,8/31/2013 12:23,Mechanics Plaza (Market at Battery),75,8/31/2013 12:33,San Francisco Caltrain 2 (330 Townsend),69,600,Customer,94107.0,75,69,2344.0
7022,647,8/31/2013 14:33,Cowper at University,37,8/31/2013 14:44,University and Emerson,35,100,Customer,19803.0,37,35,581.0
7108,647,8/31/2013 15:26,Townsend at 7th,65,8/31/2013 15:37,Yerba Buena Center of the Arts (3rd @ Howard),68,415,Subscriber,94612.0,65,68,2149.0
6561,648,8/31/2013 10:04,Grant Avenue at Columbus Avenue,73,8/31/2013 10:15,Harry Bridges Plaza (Ferry Building),50,259,Customer,94109.0,73,50,1392.0
6630,649,8/31/2013 11:08,Harry Bridges Plaza (Ferry Building),50,8/31/2013 11:19,Embarcadero at Sansome,60,458,Customer,20008.0,50,60,1337.0
7107,653,8/31/2013 15:26,Townsend at 7th,65,8/31/2013 15:37,Yerba Buena Center of the Arts (3rd @ Howard),68,440,Subscriber,94107.0,65,68,2149.0
7190,653,8/31/2013 16:14,Mountain View City Hall,27,8/31/2013 16:25,Rengstorff Avenue / California Street,33,22,Subscriber,94040.0,27,33,2329.0
7429,659,8/31/2013 21:48,Harry Bridges Plaza (Ferry Building),50,8/31/2013 21:59,2nd at Townsend,61,417,Customer,94107.0,50,61,1995.0
7032,660,8/31/2013 14:39,Harry Bridges Plaza (Ferry Building),50,8/31/2013 14:50,Embarcadero at Bryant,54,619,Customer,2144.0,50,54,1147.0
6629,663,8/31/2013 11:08,Harry Bridges Plaza (Ferry Building),50,8/31/2013 11:19,Embarcadero at Sansome,60,408,Customer,20008.0,50,60,1337.0
6795,663,8/31/2013 12:38,San Francisco Caltrain (Townsend at 4th),70,8/31/2013 12:49,Davis at Jackson,42,477,Subscriber,94111.0,70,42,3018.0
7342,663,8/31/2013 18:11,Mechanics Plaza (Market at Battery),75,8/31/2013 18:22,5th at Howard,57,270,Customer,95113.0,75,57,1497.0
6557,665,8/31/2013 10:03,San Jose City Hall,10,8/31/2013 10:14,San Jose Diridon Caltrain Station,2,107,Subscriber,95112.0,10,2,1745.0
7407,665,8/31/2013 20:02,Embarcadero at Sansome,60,8/31/2013 20:13,Howard at 2nd,63,637,Customer,94105.0,60,63,2282.0
7336,669,8/31/2013 18:05,Rengstorff Avenue / California Street,33,8/31/2013 18:16,Mountain View Caltrain Station,28,123,Customer,94043.0,33,28,2395.0
6556,670,8/31/2013 10:03,San Jose City Hall,10,8/31/2013 10:14,San Jose Diridon Caltrain Station,2,643,Subscriber,95112.0,10,2,1745.0
7019,671,8/31/2013 14:30,2nd at Folsom,62,8/31/2013 14:42,Civic Center BART (7th at Market),72,425,Customer,94102.0,62,72,2021.0
7031,673,8/31/2013 14:39,Harry Bridges Plaza (Ferry Building),50,8/31/2013 14:50,Embarcadero at Bryant,54,446,Customer,2138.0,50,54,1147.0
7428,673,8/31/2013 21:48,Harry Bridges Plaza (Ferry Building),50,8/31/2013 21:59,2nd at Townsend,61,337,Customer,94107.0,50,61,1995.0
6713,674,8/31/2013 11:52,Howard at 2nd,63,8/31/2013 12:03,San Francisco Caltrain (Townsend at 4th),70,354,Customer,94105.0,63,70,1606.0
6781,675,8/31/2013 12:29,Grant Avenue at Columbus Avenue,73,8/31/2013 12:40,Market at 4th,76,435,Customer,94105.0,73,76,1450.0
6788,675,8/31/2013 12:33,Steuart at Market,74,8/31/2013 12:44,Market at 4th,76,417,Subscriber,94110.0,74,76,1340.0
6835,679,8/31/2013 13:04,2nd at Folsom,62,8/31/2013 13:15,2nd at Folsom,62,267,Customer,94107.0,62,62,0.0
7014,680,8/31/2013 14:27,Evelyn Park and Ride,30,8/31/2013 14:38,Mountain View Caltrain Station,28,27,Subscriber,94041.0,30,28,1040.0
7344,680,8/31/2013 18:11,2nd at Townsend,61,8/31/2013 18:23,Harry Bridges Plaza (Ferry Building),50,321,Subscriber,94132.0,61,50,1995.0
6559,685,8/31/2013 10:04,Grant Avenue at Columbus Avenue,73,8/31/2013 10:15,Harry Bridges Plaza (Ferry Building),50,528,Customer,94109.0,73,50,1392.0
6978,689,8/31/2013 14:12,Cowper at University,37,8/31/2013 14:24,California Ave Caltrain Station,36,15,Subscriber,94301.0,37,36,3274.0
6560,694,8/31/2013 10:04,Powell at Post (Union Square),71,8/31/2013 10:15,Embarcadero at Sansome,60,623,Customer,94111.0,71,60,2510.0
7173,694,8/31/2013 16:06,San Jose Diridon Caltrain Station,2,8/31/2013 16:18,MLK Library,11,86,Subscriber,95126.0,2,11,1630.0
7051,697,8/31/2013 14:51,Davis at Jackson,42,8/31/2013 15:02,Post at Kearney,47,563,Customer,94025.0,42,47,1238.0
6789,699,8/31/2013 12:34,Mechanics Plaza (Market at Battery),75,8/31/2013 12:45,Yerba Buena Center of the Arts (3rd @ Howard),68,358,Subscriber,94127.0,75,68,1004.0
7202,700,8/31/2013 16:23,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 16:34,Townsend at 7th,65,470,Subscriber,94612.0,68,65,2149.0
6546,701,8/31/2013 9:51,Powell at Post (Union Square),71,8/31/2013 10:03,Harry Bridges Plaza (Ferry Building),50,627,Customer,85251.0,71,50,1649.0
7201,702,8/31/2013 16:22,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 16:34,Townsend at 7th,65,440,Subscriber,94107.0,68,65,2149.0
7341,702,8/31/2013 18:11,Mechanics Plaza (Market at Battery),75,8/31/2013 18:22,5th at Howard,57,576,Customer,95113.0,75,57,1497.0
7345,705,8/31/2013 18:12,Embarcadero at Sansome,60,8/31/2013 18:24,Spear at Folsom,49,458,Subscriber,94111.0,60,49,2136.0
6667,714,8/31/2013 11:28,Civic Center BART (7th at Market),72,8/31/2013 11:40,Steuart at Market,74,631,Customer,90066.0,72,74,2297.0
6666,715,8/31/2013 11:28,Civic Center BART (7th at Market),72,8/31/2013 11:40,Steuart at Market,74,270,Customer,90066.0,72,74,2297.0
6645,716,8/31/2013 11:14,South Van Ness at Market,66,8/31/2013 11:26,Market at 4th,76,448,Customer,94109.0,66,76,1818.0
6780,716,8/31/2013 12:28,Grant Avenue at Columbus Avenue,73,8/31/2013 12:40,Market at 4th,76,530,Customer,94105.0,73,76,1450.0
6639,718,8/31/2013 11:09,Embarcadero at Bryant,54,8/31/2013 11:21,Mechanics Plaza (Market at Battery),75,422,Customer,94115.0,54,75,1343.0
6640,720,8/31/2013 11:09,Embarcadero at Bryant,54,8/31/2013 11:21,Mechanics Plaza (Market at Battery),75,557,Customer,94115.0,54,75,1343.0
6929,720,8/31/2013 13:47,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 13:59,Harry Bridges Plaza (Ferry Building),50,621,Customer,91605.0,68,50,1651.0
7265,721,8/31/2013 17:00,2nd at Townsend,61,8/31/2013 17:12,Harry Bridges Plaza (Ferry Building),50,284,Customer,94107.0,61,50,1995.0
6680,726,8/31/2013 11:31,Powell at Post (Union Square),71,8/31/2013 11:43,Grant Avenue at Columbus Avenue,73,472,Customer,94105.0,71,73,1412.0
6763,729,8/31/2013 12:18,Civic Center BART (7th at Market),72,8/31/2013 12:30,Harry Bridges Plaza (Ferry Building),50,437,Subscriber,94110.0,72,50,2394.0
7346,733,8/31/2013 18:12,Embarcadero at Sansome,60,8/31/2013 18:24,Spear at Folsom,49,425,Customer,94111.0,60,49,2136.0
6558,735,8/31/2013 10:03,Powell at Post (Union Square),71,8/31/2013 10:15,Market at 10th,67,490,Customer,20016.0,71,67,1708.0
6579,738,8/31/2013 10:28,Mountain View Caltrain Station,28,8/31/2013 10:41,Rengstorff Avenue / California Street,33,153,Customer,94040.0,28,33,2395.0
6954,738,8/31/2013 14:00,Harry Bridges Plaza (Ferry Building),50,8/31/2013 14:12,Market at 4th,76,443,Subscriber,94115.0,50,76,1437.0
6790,740,8/31/2013 12:37,Davis at Jackson,42,8/31/2013 12:49,2nd at South Park,64,594,Customer,,42,64,2139.0
7390,741,8/31/2013 19:18,Market at 10th,67,8/31/2013 19:31,Yerba Buena Center of the Arts (3rd @ Howard),68,269,Customer,,67,68,2054.0
7337,742,8/31/2013 18:07,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2013 18:20,Powell Street BART,39,394,Subscriber,94108.0,68,39,921.0
7172,748,8/31/2013 16:06,Spear at Folsom,49,8/31/2013 16:18,5th at Howard,57,359,Customer,94107.0,49,57,1843.0
7391,751,8/31/2013 19:18,Market at 10th,67,8/31/2013 19:31,Yerba Buena Center of the Arts (3rd @ Howard),68,477,Customer,,67,68,2054.0
6554,752,8/31/2013 10:01,Grant Avenue at Columbus Avenue,73,8/31/2013 10:13,Powell Street BART,39,311,Customer,11229.0,73,39,1841.0
6676,755,8/31/2013 11:31,Powell at Post (Union Square),71,8/31/2013 11:43,Grant Avenue at Columbus Avenue,73,386,Customer,94105.0,71,73,1412.0
7387,757,8/31/2013 19:07,Grant Avenue at Columbus Avenue,73,8/31/2013 19:19,Market at 4th,76,514,Customer,94102.0,73,76,1450.0
7027,758,8/31/2013 14:37,Embarcadero at Sansome,60,8/31/2013 14:49,Beale at Market,56,618,Customer,94608.0,60,56,1585.0
6545,760,8/31/2013 9:51,Powell at Post (Union Square),71,8/31/2013 10:03,Harry Bridges Plaza (Ferry Building),50,351,Customer,85251.0,71,50,1649.0
7186,769,8/31/2013 16:13,Market at 4th,76,8/31/2013 16:26,Harry Bridges Plaza (Ferry Building),50,435,Customer,94109.0,76,50,1437.0
6582,772,8/31/2013 10:33,Embarcadero at Bryant,54,8/31/2013 10:46,Yerba Buena Center of the Arts (3rd @ Howard),68,441,Customer,20002.0,54,68,1576.0
6577,776,8/31/2013 10:27,Mountain View Caltrain Station,28,8/31/2013 10:40,Rengstorff Avenue / California Street,33,105,Subscriber,94040.0,28,33,2395.0
7026,778,8/31/2013 14:36,Embarcadero at Sansome,60,8/31/2013 14:49,Beale at Market,56,624,Customer,94608.0,60,56,1585.0
6553,780,8/31/2013 10:01,Grant Avenue at Columbus Avenue,73,8/31/2013 10:14,Powell Street BART,39,611,Customer,11229.0,73,39,1841.0
6581,783,8/31/2013 10:33,Embarcadero at Bryant,54,8/31/2013 10:46,Yerba Buena Center of the Arts (3rd @ Howard),68,470,Customer,20002.0,54,68,1576.0
7366,793,8/31/2013 18:39,San Francisco City Hall,58,8/31/2013 18:53,San Francisco City Hall,58,519,Customer,94102.0,58,58,0.0
6555,799,8/31/2013 10:02,Powell at Post (Union Square),71,8/31/2013 10:15,Embarcadero at Sansome,60,506,Subscriber,94111.0,71,60,2510.0
6899,803,8/31/2013 13:29,5th at Howard,57,8/31/2013 13:42,South Van Ness at Market,66,447,Subscriber,94103.0,57,66,1793.0
7393,804,8/31/2013 19:31,Market at 4th,76,8/31/2013 19:44,Grant Avenue at Columbus Avenue,73,322,Subscriber,94131.0,76,73,1450.0
6855,805,8/31/2013 13:11,Civic Center BART (7th at Market),72,8/31/2013 13:24,San Francisco City Hall,58,546,Subscriber,94105.0,72,58,611.0
6611,809,8/31/2013 10:52,South Van Ness at Market,66,8/31/2013 11:05,San Francisco Caltrain 2 (330 Townsend),69,329,Customer,20016.0,66,69,2713.0
6620,813,8/31/2013 11:01,San Francisco Caltrain 2 (330 Townsend),69,8/31/2013 11:15,Harry Bridges Plaza (Ferry Building),50,550,Customer,94107.0,69,50,2649.0
7378,816,8/31/2013 18:50,Post at Kearney,47,8/31/2013 19:03,South Van Ness at Market,66,593,Customer,33040.0,47,66,2169.0
6533,820,8/31/2013 9:24,Rengstorff Avenue / California Street,33,8/31/2013 9:37,Mountain View City Hall,27,140,Subscriber,94040.0,33,27,2329.0
7394,821,8/31/2013 19:31,Market at 4th,76,8/31/2013 19:44,Grant Avenue at Columbus Avenue,73,536,Subscriber,94131.0,76,73,1450.0
6568,823,8/31/2013 10:11,South Van Ness at Market,66,8/31/2013 10:24,Market at Sansome,77,544,Customer,94103.0,66,77,2325.0
6898,824,8/31/2013 13:29,5th at Howard,57,8/31/2013 13:42,South Van Ness at Market,66,290,Subscriber,94103.0,57,66,1793.0
6715,830,8/31/2013 11:53,Civic Center BART (7th at Market),72,8/31/2013 12:07,Townsend at 7th,65,341,Customer,94608.0,72,65,1524.0
6943,832,8/31/2013 13:51,Harry Bridges Plaza (Ferry Building),50,8/31/2013 14:05,Embarcadero at Sansome,60,603,Customer,,50,60,1337.0
6578,837,8/31/2013 10:28,Grant Avenue at Columbus Avenue,73,8/31/2013 10:42,San Francisco Caltrain (Townsend at 4th),70,310,Subscriber,94133.0,73,70,2994.0
